Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality
d97c65bc-0fa0-433d-9fc5-fe968e433dda,CANB 19524.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"Vivonne Bay, Kangaroo Island.",,-36,137.1833,,7000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Perry, R.A.",1945,5,23,1945-05-23,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
d0bf48e7-0563-4076-b2b4-2f08c0118779,OPP515533-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84529,137.6702,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
ca5c6187-ad4f-45c5-ab34-57c47df8ed17,OPP515786-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.93551,137.18868,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,9,2013-05-09,"09/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
ca43a66c-1c8b-4334-95fa-46c703b8855f,AD 96625075,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"American River, near Bowmans House",,-35.783333,137.766667,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Wade, W.D.",1937,5,,1937-05-01,May-37,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
ca395354-e129-4216-a625-b00a086e2f97,OPP796237-20,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Dudley (CP),WGS84,-35.79858,137.86174,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2018,5,25,2018-05-25,"25/MAY/18, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
bfb5b09a-ea29-470a-969f-aaf002665ae7,OPP515772-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85719,137.66378,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
b157a325-90af-49c9-b0b1-0af990430b9a,AD 96625064,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,American River,,-35.783333,137.766667,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Wade, W.D.",1937,5,,1937-05-01,May-37,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
b15529f3-0339-46cf-9c67-04c84133c256,OPP515768-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85718,137.66385,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
af3f4cc5-a2b0-40a0-a7da-14b65db8fc16,OPP515394-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84532,137.67023,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
ac4ceff3-75f5-4918-908a-875789e2a0ce,OPP515771-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85718,137.66378,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
a61afdfe-e852-4115-8207-fc7cf01dab63,OPP515777-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85714,137.66383,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
94737af0-2e31-4e64-98cc-040d440c996b,MELUD104346a,http://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,,Eucalyptus diversifolia,species,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,,dr13282,The University of Melbourne Herbarium,,,,,CC-BY-NC 3.0 (Aus),MELU,The University of Melbourne,West end of Kangaroo Island near Snake Lagoon.,,-35.95,136.65,,,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Marginson, J.C.",1980,5,30,1980-05-30,,,,present,,Sheet - 2; Digital image (high resolution) - 2,,TRUE,TRUE
9148bd16-e74f-4323-ba85-f48d778fd758,OPP515530-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84532,137.67021,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
8db742d5-5b20-4ae9-ae17-9a8eac7aa00e,OPP515780-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84533,137.67023,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
8d3d6c3c-926a-4c47-b0b5-70b0a8d164ce,AD 98712170,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Newland Head,,-35.65,138.516667,,1000,Australia,South Australia,,Spencer Gulf Shelf Province,,,,,,,"Donner, N.N.",1986,5,28,1986-05-28,28-May-86,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,FALSE
8aa7ea99-0f90-4872-a5e0-54ec33087450,OPP515778-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85717,137.66383,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
87f45c74-0288-42ed-a628-90b340a09660,OPP515767-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85719,137.66383,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
84ae78bd-dfb5-4c0c-96f2-270cca6bbcd4,OPP515536-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84528,137.67023,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
840c2cd6-10f1-40be-a5be-75bd924435c1,OPP515776-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85716,137.6638,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
81a46bcc-7944-413d-96de-7b192a099989,OPP515472-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.93551,137.18861,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,9,2013-05-09,"09/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
7ff6f588-add2-4549-83d8-b195f3c2a270,OPP515403-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84527,137.6702,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
7e64b29c-0b6b-4521-bb80-a072611c9578,OPP798634-11,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,328 (HA),WGS84,-35.939,137.4912,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,PILLMAN S.J. Stuart | INNS R. Robert,1985,5,7,1985-05-07,"07/MAY/85, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
6e310ce9-a88c-4b81-978a-65145ab79e36,OPP515529-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84531,137.6702,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
6cbfff47-8f07-4bb8-9225-fd238df4fe19,OPP515774-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85713,137.6638,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
6c8424ba-da18-4545-908f-03dc5db2639e,MELUD104348a,http://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,,Eucalyptus diversifolia,species,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,,dr13282,The University of Melbourne Herbarium,,,,,CC-BY-NC 3.0 (Aus),MELU,The University of Melbourne,West end of Kangaroo Island vicinity Snake Lagoon.,,-35.95,136.65,,,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Marginson, J.C.",1980,5,30,1980-05-30,,,,present,,Sheet - 1; Digital image (high resolution) - 1,,TRUE,TRUE
660314bd-0583-44e6-ad73-b7005a6ca59a,CANB 431864.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"On Mt Taylor, Kangaroo Island.",,-35.9333,137.05,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Boland, D.J.",1971,5,11,1971-05-11,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
5e4e5526-880d-4a12-8bbc-eb58628cc8ac,CANB 431862.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"Near Bowman's House, American River, Kangaroo Island.",,-35.7833,137.7667,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Wade, W.",1937,5,,1937-05-01,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
5a2974fb-310a-4090-a2f3-84339bf65124,OPP515766-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85718,137.66383,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
53e2aeed-e569-42ba-ae0e-39cc3b550d23,OPP515788-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.93553,137.18868,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,9,2013-05-09,"09/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
53d50411-90d0-4a5a-8e47-4ecac9cb48e7,OPP515524-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85719,137.66385,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
51eb7851-4684-4bb5-a154-afdb7797b726,OPP515770-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85718,137.66378,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
51769258-3e3e-4783-84b0-876b1bf9040a,OPP515783-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84533,137.67016,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
4e88a864-b8ff-4606-8090-a39a1eb002bf,OPP515779-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84532,137.67018,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
4c741d9b-947a-4f0b-a76b-c43c625edfd7,OPP515402-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84532,137.67018,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
492f1ddb-842a-4ebc-b30e-4f49517e33c8,OPP515781-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.84531,137.67016,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
48df9cf2-9a8b-4bcd-851f-e3d8fa3ea0a1,OPP727202-28,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.94562,137.26986,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2017,5,21,2017-05-21,"21/MAY/17, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
41b6126a-baec-4660-8f7a-b679b0825488,OPP515785-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.93551,137.18866,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,9,2013-05-09,"09/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
3ab07fcd-9ad8-46e4-9103-cdd2ec67d77b,OPP515775-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85714,137.6638,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,5,15,2013-05-15,"15/MAY/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
