latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-35.73798,137.07722,336.6,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.1,2.6,N
-35.72867,137.00772,302.9,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.8,2.6,N
-35.72891,137.01292,309.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.3,1.4,N
-35.7317,137.07216,305.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286,2,N
-35.73195,137.07759,309.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.3,2.6,N
-35.72568,137.07256,309.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.4,2,N
-35.72593,137.07796,300.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.5,2,N
-35.72618,137.08342,316.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.7,2,N
-35.72243,137.00305,307.2,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.4,1.5,N
-35.71717,137.0193,313.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285,2.2,N
-35.72016,137.08392,314.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.5,2,N
-35.72042,137.08949,314.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285,2.9,N
-35.71692,137.01402,314.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,2.2,N
-35.71644,137.00374,305.1,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,1.5,N
-35.71441,137.09009,300.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.2,2.5,N
-35.71118,137.01994,314.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286,2.2,N
-35.71046,137.00443,305.7,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,1.8,N
-35.71093,137.01466,306.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,2.2,N
-35.68054,137.0081,331.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.9,6.8,N
-35.70495,137.01546,302.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.6,2.2,N
-35.70447,137.00513,298,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.3,1.8,N
-35.70519,137.02066,337.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.2,2.2,N
-35.70839,137.09088,333.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.6,2.5,N
-35.69873,137.01094,303.3,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.5,1.7,N
-35.69896,137.01613,309.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.1,2.2,N
-35.6992,137.0213,309.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285,2.2,N
-35.69825,137.00072,303.7,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,3.8,N
-35.68078,137.01334,347.1,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.8,6.8,N
-35.7024,137.0919,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,296.7,18.7,N
-35.70264,137.09743,353.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.5,18.7,N
-35.70214,137.08621,328.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286,20.7,N
-35.68627,137.00179,367,0.46,0.63,12/20/2019,1642,N,VIIRS,h,1.0NRT,293.2,8.4,N
-35.68721,137.0226,325.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.3,4.8,N
-35.69039,137.09386,320.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.9,2.4,N
-35.68099,137.0182,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,289.1,4.8,N
-35.68146,137.02863,318.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.3,3.1,N
-35.68122,137.02325,300.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.3,4.8,N
-35.69715,137.01945,309.8,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.1,1.9,N
-35.69636,137.00407,304.1,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.2,1.7,N
-35.67437,137.00479,306.7,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.8,1.7,N
-35.6755,137.03017,311.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286,1.9,N
-35.70287,137.01363,296,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.5,1.9,N
-35.70673,137.08879,319.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.8,15.4,N
-35.69741,137.02452,308.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.4,2.3,N
-35.70314,137.01881,336.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.2,1.9,N
-35.70703,137.09451,322.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,15.4,N
-35.69688,137.01428,305.6,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,286,1.9,N
-35.69662,137.00914,305.8,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,1.7,N
-35.70104,137.09561,344.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,294.4,15.4,N
-35.69036,137.00446,316.1,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.1,3.3,N
-35.70075,137.08989,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,293.3,15.4,N
-35.70046,137.0843,338.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.8,14.6,N
-35.69063,137.00966,301.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.2,3.3,N
-35.6909,137.01488,305.2,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.3,2.3,N
-35.69142,137.02519,319.4,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.9,1.5,N
-35.68438,137.00516,339.8,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.2,3.3,N
-35.69476,137.09105,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,294.1,8,N
-35.69504,137.09657,346.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,289.1,8,N
-35.69448,137.08548,346.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,289.3,13.8,N
-35.69116,137.02005,327.9,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.3,2.3,N
-35.68517,137.02069,322.8,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.4,2.3,N
-35.68543,137.02591,302.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.9,1.5,N
-35.68876,137.09186,305.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287,8,N
-35.68491,137.01561,305.9,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285,2.3,N
-35.68465,137.01048,308.4,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.7,3.3,N
-35.67973,137.03215,297.1,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.1,1.8,N
-35.67919,137.02148,298.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.8,5.9,N
-35.67816,137.00108,341.4,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.7,4.8,N
-35.67946,137.02676,322.9,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.3,1.8,N
-35.67843,137.00644,330.9,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,288.9,7.1,N
-35.6787,137.01173,327.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.5,7.1,N
-35.67894,137.01653,367,0.46,0.63,12/20/2019,1642,N,VIIRS,h,1.0NRT,294.2,5.9,N
-35.66162,137.41733,305.7,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.5,1.6,N
-35.67327,137.02353,306.6,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.6,5.9,N
-35.66188,137.42305,315.8,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.2,2.2,N
-35.67303,137.01862,343.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,289.1,5.9,N
-35.67278,137.01378,302.2,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.3,7.1,N
-35.66214,137.4288,309.8,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.3,2.2,N
-35.6624,137.43454,297.8,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,283.9,1,N
-35.64962,137.4239,297.5,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,283.6,0.9,N
-35.64988,137.42964,300.6,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,283.8,0.9,N
-35.65549,137.41769,296,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.5,1.6,N
-35.64375,137.43007,301.2,0.48,0.65,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.6,0.9,N
-35.6925,137.00638,308.3,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,1.7,N
-35.69273,137.01157,301.4,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.7,1.7,N
-35.69297,137.01677,310.2,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285,2.2,N
-35.69344,137.02702,310.8,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,284.7,2.3,N
-35.69321,137.02194,327.5,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.1,2.2,N
-35.69615,137.08751,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,295.4,20.7,N
-35.69664,137.09839,329.7,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.4,18.7,N
-35.69641,137.09312,367,0.46,0.64,12/20/2019,1642,N,VIIRS,h,1.0NRT,297.7,18.7,N
-35.69227,137.00127,321.7,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,287.2,3.8,N
-35.68698,137.01744,315.3,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,4.8,N
-35.69015,137.08839,296,0.46,0.64,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.8,1.7,N
-35.6865,137.00696,315.5,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,286.1,6.8,N
-35.68674,137.01227,310.3,0.46,0.63,12/20/2019,1642,N,VIIRS,n,1.0NRT,285.5,6.8,N
-35.74038,137.02249,345,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,294.7,12.6,D
-35.71918,137.08702,346,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,301.2,18.1,D
-35.72897,137.0383,355.9,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,298.6,46.9,D
-35.72308,137.0882,345.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,300.9,37.9,D
-35.72431,137.08205,347.1,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,294.2,18.7,D
-35.73164,137.04552,342.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,284.8,30.5,D
-35.73286,137.03947,357.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,307.8,30.5,D
-35.73552,137.04674,355.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,294.6,30.5,D
-35.73795,137.03462,350.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,306,177.7,D
-35.74572,137.03696,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,327.3,52.4,D
-35.73673,137.04068,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,299.5,30.5,D
-35.74329,137.0491,351.6,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,307.1,43.7,D
-35.7445,137.04301,352.8,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,310.8,43.7,D
-35.74304,137.02975,355,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,294.6,52.4,D
-35.74183,137.0358,354.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,309.9,52.4,D
-35.74692,137.03091,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,334.6,52.4,D
-35.73818,137.05402,343.9,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,284.8,53.4,D
-35.74062,137.04185,352.7,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,305.3,43.7,D
-35.76873,137.03822,351.7,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,307.1,63.5,D
-35.74043,137.05554,341.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,280.4,43.6,D
-35.7496,137.03812,350.7,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,332,85.3,D
-35.74293,137.04341,351.5,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,308.8,41.2,D
-35.74717,137.05028,353.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,297.4,67.5,D
-35.75349,137.03929,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,341.2,85.3,D
-35.75469,137.03325,352.6,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,309.4,85.3,D
-35.74839,137.04419,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,311,67.5,D
-35.75737,137.04042,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,327,143.6,D
-35.75858,137.03438,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,329.9,143.6,D
-35.76005,137.04764,347.7,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,298.6,62.9,D
-35.75616,137.04651,353.3,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,311.1,62.9,D
-35.76361,137.04311,353.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,294.4,40.8,D
-35.74806,137.03853,355.2,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,325.9,41.2,D
-35.7507,137.04575,355.1,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,304.1,83.5,D
-35.7493,137.0325,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,338.8,213.1,D
-35.74557,137.05064,353.7,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,297.2,43.6,D
-35.74681,137.04459,356.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,309,41.2,D
-35.75195,137.03969,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,339,83.5,D
-35.75848,137.04802,351.8,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,295.4,40.8,D
-35.75319,137.03368,367,0.55,0.42,12/21/2019,500,N,VIIRS,h,1.0NRT,306.6,100.3,D
-35.74946,137.0518,340.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,290.8,12,D
-35.75584,137.04083,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,336.7,83.5,D
-35.75972,137.04196,367,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,328.2,40.8,D
-35.76096,137.03592,352.3,0.55,0.42,12/21/2019,500,N,VIIRS,l,1.0NRT,326.1,203,D
-35.75459,137.04691,353.1,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,310.8,83.5,D
-35.77262,137.03938,353.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,289,63.5,D
-35.7675,137.04428,343.7,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,285.8,15,D
-35.6619,137.08397,341.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,295.8,3,D
-35.66684,137.05977,347.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,293.6,11.1,D
-35.6756,137.01688,347.8,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,298.7,7.6,D
-35.67492,137.08104,346.8,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.1,56,D
-35.69571,137.08046,367,0.55,0.43,12/21/2019,500,N,VIIRS,h,1.0NRT,318.8,17.7,D
-35.6708,137.06064,354.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.2,14.8,D
-35.66459,137.09108,337.2,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,300.2,28.8,D
-35.66955,137.06682,335.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,293,14.8,D
-35.66581,137.08507,351.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,308.5,28.8,D
-35.67747,137.06853,348.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,308,126.3,D
-35.66849,137.09225,357.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,309.3,28.8,D
-35.67097,137.08009,344.7,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,304.6,11.4,D
-35.67477,137.06145,345.2,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,301.2,14.8,D
-35.66726,137.09825,342.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,305,8.4,D
-35.66605,137.10423,335.1,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,301.4,8.4,D
-35.66994,137.10542,336.8,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,307.2,26.4,D
-35.6763,137.09456,336.2,0.55,0.43,12/21/2019,500,N,VIIRS,l,1.0NRT,309.1,4.7,D
-35.67117,137.09941,351.1,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,314.9,26.4,D
-35.67365,137.08727,333.7,0.55,0.43,12/21/2019,500,N,VIIRS,l,1.0NRT,303.9,4.7,D
-35.67239,137.09341,349.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,307.9,4.7,D
-35.67757,137.08833,334.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.9,4.7,D
-35.68014,137.07571,367,0.55,0.43,12/21/2019,500,N,VIIRS,l,1.0NRT,327.7,56,D
-35.67887,137.08192,356.1,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,309.9,56,D
-35.68148,137.08942,333.7,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.2,12.8,D
-35.67508,137.10056,356.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,320.3,26.4,D
-35.68527,137.07077,351.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,304.6,133.4,D
-35.68402,137.0769,367,0.55,0.43,12/21/2019,500,N,VIIRS,h,1.0NRT,348,109.3,D
-35.6802,137.09572,346.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,313.6,12.8,D
-35.679,137.10162,350.2,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,316.2,23,D
-35.68276,137.08315,367,0.55,0.43,12/21/2019,500,N,VIIRS,h,1.0NRT,312.5,109.3,D
-35.68917,137.07193,367,0.55,0.43,12/21/2019,500,N,VIIRS,l,1.0NRT,331.1,133.4,D
-35.69445,137.08669,339.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,305.7,17.7,D
-35.68665,137.08437,345.9,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,309.4,109.3,D
-35.69197,137.09891,337,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,304.6,36.9,D
-35.68538,137.09062,353.8,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,308.5,12.8,D
-35.68412,137.09682,352.2,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,317.2,12.8,D
-35.68294,137.10263,348.9,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,315.4,23,D
-35.70808,137.0193,353.4,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,288.9,17.7,D
-35.70418,137.0182,344.2,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,287,17.7,D
-35.68806,137.09779,336.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.5,36.9,D
-35.68929,137.09175,355.8,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,306.9,36.9,D
-35.69181,137.0793,354.2,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,315,17.7,D
-35.69054,137.08554,337.1,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,303.8,17.7,D
-35.69308,137.07304,367,0.55,0.43,12/21/2019,500,N,VIIRS,h,1.0NRT,348,255.3,D
-35.69698,137.07417,367,0.55,0.43,12/21/2019,500,N,VIIRS,l,1.0NRT,335.2,255.3,D
-35.69589,137.09998,333.7,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,298.6,29.5,D
-35.70089,137.07526,356.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,317.6,39.7,D
-35.69711,137.09396,345.9,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,313.5,29.5,D
-35.71708,137.01547,350.8,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,286.9,14.7,D
-35.70496,137.09605,350.5,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,310.4,53.7,D
-35.69963,137.0815,367,0.55,0.43,12/21/2019,500,N,VIIRS,h,1.0NRT,309.9,25,D
-35.70622,137.08978,345.6,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,308.6,26.1,D
-35.70103,137.09503,345.4,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,312.5,29.5,D
-35.71854,137.02869,349.6,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,281.1,16,D
-35.71013,137.09091,349.6,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,313.9,26.1,D
-35.72607,137.01175,345,0.55,0.42,12/21/2019,500,N,VIIRS,n,1.0NRT,290.2,5.6,D
-35.71528,137.08586,340.3,0.55,0.43,12/21/2019,500,N,VIIRS,n,1.0NRT,300.4,18.1,D
-35.76628,137.00026,295.5,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,278.9,28.4,N
-35.76935,137.03383,299.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.1,2.3,N
-35.76447,137.01852,303.4,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.3,4,N
-35.76688,137.02608,298.7,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.9,4,N
-35.76207,137.01103,354.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,287.1,28.4,N
-35.75959,137.00323,355.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,301.8,28.4,N
-35.67768,137.05199,303.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.1,8.4,N
-35.68699,137.08127,303.1,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.4,2.8,N
-35.68923,137.08829,314,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,283.7,2.8,N
-35.76199,137.0047,367,0.69,0.74,12/21/2019,1442,N,VIIRS,h,1.0NRT,286.5,29.4,N
-35.76442,137.01248,312.7,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.4,10.9,N
-35.77158,137.03537,298.8,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.5,1.7,N
-35.69437,137.10448,313.3,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.9,4,N
-35.75342,137.02602,296.3,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281,4.4,N
-35.76251,137.0307,296.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.8,1.7,N
-35.76498,137.03859,297.2,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.7,1.7,N
-35.76007,137.02293,311.4,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.5,10.9,N
-35.7553,137.00771,367,0.69,0.74,12/21/2019,1442,N,VIIRS,h,1.0NRT,296.9,29.4,N
-35.75771,137.0154,343.1,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.1,10.9,N
-35.75291,137.00011,356.8,0.69,0.75,12/21/2019,1442,N,VIIRS,n,1.0NRT,287.9,29.4,N
-35.68908,137.06383,335.5,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,283.1,5.9,N
-35.72561,137.08287,313.8,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.7,2.8,N
-35.74872,137.01105,339.5,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,285,4.2,N
-35.74211,137.0143,298,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.2,4.2,N
-35.72221,137.02382,305.6,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.7,2.2,N
-35.70636,137.02199,302.4,0.69,0.75,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.9,0.7,N
-35.69147,137.07133,316.1,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,283.2,5.9,N
-35.69372,137.07845,301.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.6,2.8,N
-35.71222,137.0887,295.7,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.8,1.7,N
-35.69605,137.08577,296.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.6,2.8,N
-35.71894,137.08588,305.7,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.2,2.8,N
-35.70304,137.08379,296.9,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.2,2.4,N
-35.69841,137.0932,309.1,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.9,4,N
-35.70539,137.0912,304.3,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,283.2,1.7,N
-35.70782,137.09885,306.5,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,281.9,1.7,N
-35.70107,137.10158,316.2,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.8,4,N
-35.70063,137.07619,307.3,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.3,2.4,N
-35.69831,137.06886,327.7,0.69,0.74,12/21/2019,1442,N,VIIRS,n,1.0NRT,282.5,3.5,N
